Sales,Quantity,Discount,Profit,Outlet Type,City Type,Category of Goods,Region,State,Segment,Ship Mode,Sub-Category,Order Date,month,day_of_week,quarter,year,Outlet Type_enc,City Type_enc,Category of Goods_enc,Region_enc,State_enc,Segment_enc,Ship Mode_enc,Sub-Category_enc,anomaly,anomaly_flag
79000.0,20,0.21,19750.0,Medium,Tier 1,Electronics,South,Karnataka,Consumer,Same Day,Coolers,2021-03-09,3,1,1,2021,1,0,1,2,2,0,1,2,-1,1
170200.0,46,0.26,42550.0,Small,Tier 1,Electronics,East,Delhi,Home Office,Second Class,Fans,2020-01-03,1,4,1,2020,2,0,1,0,0,2,2,3,-1,1
171000.0,45,0.24,42750.0,Small,Tier 2,Electronics,West,Maharashtra,Consumer,Same Day,AC,2024-08-27,8,1,3,2024,2,1,1,3,3,0,1,0,-1,1
135000.0,45,0.4,33750.0,Small,Tier 1,Electronics,West,Punjab,Consumer,Standard Class,AC,2022-11-14,11,0,4,2022,2,0,1,3,4,0,3,0,-1,1
183300.0,47,0.22,45825.0,Medium,Tier 2,Electronics,South,Gujarat,Home Office,Second Class,Coolers,2020-12-13,12,6,4,2020,1,1,1,2,1,2,2,2,-1,1
160600.0,44,0.27,40150.0,Large,Tier 2,Electronics,East,Maharashtra,Consumer,Same Day,AC,2021-08-25,8,2,3,2021,0,1,1,0,3,0,1,0,-1,1
105400.0,34,0.38,26350.0,Large,Village,Electronics,North,Punjab,Consumer,Second Class,Coolers,2021-12-04,12,5,4,2021,0,2,1,1,4,0,2,2,-1,1
130200.0,42,0.38,32550.0,Large,Tier 1,Electronics,South,Maharashtra,Corporate,Same Day,Fans,2021-10-05,10,1,4,2021,0,0,1,2,3,1,1,3,-1,1
171600.0,44,0.22,42900.0,Medium,Village,Electronics,North,Karnataka,Corporate,Standard Class,Fans,2021-12-11,12,5,4,2021,1,2,1,1,2,1,3,3,-1,1
155400.0,42,0.26,38850.0,Large,Tier 2,Electronics,West,Punjab,Consumer,First Class,Coolers,2021-11-13,11,5,4,2021,0,1,1,3,4,0,0,2,-1,1
154800.0,43,0.28,38700.0,Medium,Tier 1,Electronics,West,Delhi,Home Office,First Class,Fans,2020-10-13,10,1,4,2020,1,0,1,3,0,2,0,3,-1,1
143000.0,44,0.35,35750.0,Medium,Tier 2,Electronics,South,Gujarat,Consumer,First Class,AC,2021-12-28,12,1,4,2021,1,1,1,2,1,0,0,0,-1,1
68250.0,21,0.35,17062.5,Small,Village,Electronics,South,Gujarat,Corporate,Standard Class,AC,2022-12-12,12,0,4,2022,2,2,1,2,1,1,3,0,-1,1
152650.0,43,0.29,38162.5,Small,Tier 1,Electronics,East,Karnataka,Consumer,Standard Class,AC,2022-10-28,10,4,4,2022,2,0,1,0,2,0,3,0,-1,1
151800.0,44,0.31,37950.0,Medium,Village,Electronics,South,Karnataka,Consumer,Second Class,AC,2023-12-10,12,6,4,2023,1,2,1,2,2,0,2,0,-1,1
126400.0,32,0.21,31600.0,Large,Village,Electronics,East,Maharashtra,Consumer,Same Day,Fans,2024-08-30,8,4,3,2024,0,2,1,0,3,0,1,3,-1,1
167200.0,44,0.24,41800.0,Large,Tier 2,Electronics,East,Karnataka,Consumer,First Class,Coolers,2023-11-23,11,3,4,2023,0,1,1,0,2,0,0,2,-1,1
170200.0,46,0.26,42550.0,Medium,Tier 1,Electronics,North,Gujarat,Home Office,Standard Class,AC,2022-01-07,1,4,1,2022,1,0,1,1,1,2,3,0,-1,1
116550.0,37,0.37,29137.5,Large,Tier 1,Electronics,South,Karnataka,Home Office,Standard Class,Fans,2021-08-20,8,4,3,2021,0,0,1,2,2,2,3,3,-1,1
154050.0,39,0.21,38512.5,Large,Tier 2,Electronics,East,Maharashtra,Corporate,Standard Class,Fans,2020-11-17,11,1,4,2020,0,1,1,0,3,1,3,3,-1,1
64350.0,13,0.01,9652.5,Small,Village,Electronics,East,Gujarat,Home Office,First Class,Coolers,2024-07-22,7,0,3,2024,2,2,1,0,1,2,0,2,-1,1
144900.0,46,0.37,36225.0,Large,Tier 1,Electronics,South,Punjab,Consumer,Second Class,Fans,2020-08-19,8,2,3,2020,0,0,1,2,4,0,2,3,-1,1
154100.0,46,0.33,38525.0,Medium,Tier 2,Electronics,West,Maharashtra,Consumer,Second Class,AC,2020-01-03,1,4,1,2020,1,1,1,3,3,0,2,0,-1,1
134400.0,42,0.36,33600.0,Small,Village,Electronics,East,Maharashtra,Consumer,First Class,AC,2021-01-09,1,5,1,2021,2,2,1,0,3,0,0,0,-1,1
114700.0,37,0.38,28675.0,Medium,Tier 1,Electronics,South,Gujarat,Corporate,Same Day,Coolers,2022-08-01,8,0,3,2022,1,0,1,2,1,1,1,2,-1,1
134300.0,34,0.21,33575.0,Large,Tier 2,Electronics,North,Karnataka,Consumer,Second Class,Fans,2023-10-29,10,6,4,2023,0,1,1,1,2,0,2,3,-1,1
108500.0,35,0.38,27125.0,Medium,Tier 2,Electronics,North,Karnataka,Corporate,First Class,Coolers,2021-10-17,10,6,4,2021,1,1,1,1,2,1,0,2,-1,1
140300.0,46,0.39,35075.0,Medium,Village,Electronics,South,Punjab,Consumer,Second Class,AC,2022-10-08,10,5,4,2022,1,2,1,2,4,0,2,0,-1,1
111000.0,37,0.4,27750.0,Small,Village,Electronics,West,Karnataka,Corporate,Standard Class,Coolers,2021-10-25,10,0,4,2021,2,2,1,3,2,1,3,2,-1,1
76250.0,25,0.39,19062.5,Small,Village,Electronics,North,Gujarat,Corporate,Standard Class,AC,2024-12-11,12,2,4,2024,2,2,1,1,1,1,3,0,-1,1
150400.0,47,0.36,37600.0,Medium,Tier 2,Electronics,North,Maharashtra,Corporate,First Class,Coolers,2024-08-22,8,3,3,2024,1,1,1,1,3,1,0,2,-1,1
154050.0,39,0.21,38512.5,Medium,Tier 2,Electronics,West,Punjab,Corporate,Second Class,AC,2023-03-07,3,1,1,2023,1,1,1,3,4,1,2,0,-1,1
163800.0,42,0.22,40950.0,Large,Tier 2,Electronics,East,Delhi,Corporate,Standard Class,AC,2024-08-08,8,3,3,2024,0,1,1,0,0,1,3,0,-1,1
132000.0,33,0.2,33000.0,Small,Tier 1,Electronics,South,Gujarat,Consumer,Standard Class,Coolers,2022-12-04,12,6,4,2022,2,0,1,2,1,0,3,2,-1,1
65000.0,20,0.35,16250.0,Large,Tier 2,Electronics,North,Delhi,Corporate,Second Class,Coolers,2020-12-18,12,4,4,2020,0,1,1,1,0,1,2,2,-1,1
163400.0,43,0.24,40850.0,Medium,Village,Electronics,North,Punjab,Corporate,First Class,AC,2023-10-14,10,5,4,2023,1,2,1,1,4,1,0,0,-1,1
120000.0,30,0.2,30000.0,Small,Village,Electronics,West,Gujarat,Corporate,Second Class,Coolers,2024-10-17,10,3,4,2024,2,2,1,3,1,1,2,2,-1,1
146250.0,45,0.35,36562.5,Large,Tier 2,Electronics,North,Karnataka,Corporate,First Class,Coolers,2021-11-03,11,2,4,2021,0,1,1,1,2,1,0,2,-1,1
161700.0,42,0.23,40425.0,Large,Tier 2,Electronics,West,Maharashtra,Corporate,Second Class,AC,2024-01-26,1,4,1,2024,0,1,1,3,3,1,2,0,-1,1
144000.0,36,0.2,36000.0,Large,Tier 2,Electronics,West,Delhi,Consumer,First Class,Fans,2020-12-24,12,3,4,2020,0,1,1,3,0,0,0,3,-1,1
78000.0,20,0.22,19500.0,Large,Village,Electronics,South,Karnataka,Corporate,Standard Class,Fans,2020-10-23,10,4,4,2020,0,2,1,2,2,1,3,3,-1,1
85400.0,28,0.39,21350.0,Large,Tier 1,Electronics,South,Delhi,Corporate,Second Class,Coolers,2024-12-19,12,3,4,2024,0,0,1,2,0,1,2,2,-1,1
73600.0,23,0.36,18400.0,Small,Tier 2,Electronics,East,Delhi,Corporate,Standard Class,Fans,2021-12-01,12,2,4,2021,2,1,1,0,0,1,3,3,-1,1
165900.0,42,0.21,41475.0,Medium,Village,Electronics,North,Punjab,Corporate,First Class,Fans,2024-01-01,1,0,1,2024,1,2,1,1,4,1,0,3,-1,1
77500.0,25,0.38,19375.0,Large,Tier 1,Electronics,North,Punjab,Home Office,First Class,Coolers,2021-10-14,10,3,4,2021,0,0,1,1,4,2,0,2,-1,1
100650.0,33,0.39,25162.5,Small,Tier 1,Electronics,East,Gujarat,Home Office,First Class,AC,2022-12-17,12,5,4,2022,2,0,1,0,1,2,0,0,-1,1
113400.0,36,0.37,28350.0,Medium,Tier 2,Electronics,South,Gujarat,Home Office,Standard Class,AC,2020-01-30,1,3,1,2020,1,1,1,2,1,2,3,0,-1,1
152650.0,43,0.29,38162.5,Large,Tier 2,Electronics,South,Gujarat,Home Office,Second Class,Coolers,2020-01-30,1,3,1,2020,0,1,1,2,1,2,2,2,-1,1
73200.0,24,0.39,18300.0,Large,Tier 2,Electronics,West,Karnataka,Home Office,Second Class,Coolers,2022-08-26,8,4,3,2022,0,1,1,3,2,2,2,2,-1,1
161250.0,43,0.25,40312.5,Small,Tier 2,Electronics,South,Maharashtra,Corporate,Second Class,Fans,2022-11-30,11,2,4,2022,2,1,1,2,3,1,2,3,-1,1
82350.0,27,0.39,20587.5,Large,Tier 2,Electronics,North,Maharashtra,Corporate,First Class,AC,2021-11-28,11,6,4,2021,0,1,1,1,3,1,0,0,-1,1
161950.0,41,0.21,40487.5,Large,Village,Electronics,North,Maharashtra,Corporate,First Class,Coolers,2022-03-02,3,2,1,2022,0,2,1,1,3,1,0,2,-1,1
155800.0,41,0.24,38950.0,Small,Tier 1,Electronics,South,Delhi,Corporate,Same Day,Fans,2022-12-10,12,5,4,2022,2,0,1,2,0,1,1,3,-1,1
180950.0,47,0.23,45237.5,Small,Tier 2,Electronics,North,Karnataka,Corporate,Same Day,Fans,2020-11-25,11,2,4,2020,2,1,1,1,2,1,1,3,-1,1
116550.0,37,0.37,29137.5,Large,Tier 1,Electronics,West,Karnataka,Home Office,Same Day,Coolers,2023-08-13,8,6,3,2023,0,0,1,3,2,2,1,2,-1,1
137250.0,45,0.39,34312.5,Large,Tier 1,Electronics,West,Gujarat,Home Office,Standard Class,Fans,2022-03-13,3,6,1,2022,0,0,1,3,1,2,3,3,-1,1
143000.0,44,0.35,35750.0,Medium,Village,Electronics,West,Delhi,Corporate,Second Class,Coolers,2021-10-31,10,6,4,2021,1,2,1,3,0,1,2,2,-1,1
151800.0,44,0.31,37950.0,Small,Tier 1,Electronics,North,Delhi,Consumer,First Class,Fans,2024-12-26,12,3,4,2024,2,0,1,1,0,0,0,3,-1,1
107100.0,34,0.37,26775.0,Large,Tier 1,Electronics,West,Delhi,Home Office,Standard Class,AC,2022-08-17,8,2,3,2022,0,0,1,3,0,2,3,0,-1,1
169400.0,44,0.23,42350.0,Medium,Tier 2,Electronics,North,Maharashtra,Home Office,Second Class,AC,2022-08-24,8,2,3,2022,1,1,1,1,3,2,2,0,-1,1
111600.0,36,0.38,27900.0,Large,Tier 1,Electronics,South,Punjab,Consumer,First Class,Coolers,2020-01-17,1,4,1,2020,0,0,1,2,4,0,0,2,-1,1
113400.0,36,0.37,28350.0,Large,Tier 1,Electronics,South,Punjab,Consumer,Same Day,Coolers,2020-08-29,8,5,3,2020,0,0,1,2,4,0,1,2,-1,1
114700.0,37,0.38,28675.0,Medium,Village,Electronics,North,Delhi,Home Office,Same Day,Fans,2021-03-27,3,5,1,2021,1,2,1,1,0,2,1,3,-1,1
175500.0,45,0.22,43875.0,Small,Tier 2,Electronics,South,Karnataka,Home Office,Second Class,Coolers,2024-12-15,12,6,4,2024,2,1,1,2,2,2,2,2,-1,1
82350.0,27,0.39,20587.5,Large,Village,Electronics,South,Maharashtra,Corporate,First Class,AC,2021-08-10,8,1,3,2021,0,2,1,2,3,1,0,0,-1,1
155400.0,42,0.26,38850.0,Medium,Village,Electronics,South,Karnataka,Corporate,Second Class,Coolers,2020-08-09,8,6,3,2020,1,2,1,2,2,1,2,2,-1,1
137250.0,45,0.39,34312.5,Small,Village,Electronics,West,Karnataka,Consumer,Same Day,Fans,2020-03-16,3,0,1,2020,2,2,1,3,2,0,1,3,-1,1
64000.0,20,0.36,16000.0,Small,Tier 1,Electronics,South,Punjab,Corporate,Same Day,Coolers,2021-08-25,8,2,3,2021,2,0,1,2,4,1,1,2,-1,1
132300.0,42,0.37,33075.0,Medium,Village,Electronics,North,Delhi,Consumer,Same Day,Fans,2021-03-24,3,2,1,2021,1,2,1,1,0,0,1,3,-1,1
114000.0,38,0.4,28500.0,Small,Tier 2,Electronics,South,Karnataka,Consumer,Standard Class,Fans,2023-03-14,3,1,1,2023,2,1,1,2,2,0,3,3,-1,1
85400.0,28,0.39,21350.0,Large,Tier 1,Electronics,North,Karnataka,Consumer,Standard Class,Fans,2022-12-03,12,5,4,2022,0,0,1,1,2,0,3,3,-1,1
130350.0,33,0.21,32587.5,Large,Village,Electronics,North,Delhi,Corporate,First Class,AC,2022-01-21,1,4,1,2022,0,2,1,1,0,1,0,0,-1,1
152000.0,40,0.24,38000.0,Large,Village,Electronics,South,Karnataka,Home Office,First Class,Coolers,2020-10-03,10,5,4,2020,0,2,1,2,2,2,0,2,-1,1
63700.0,13,0.02,9555.0,Small,Tier 1,Electronics,East,Karnataka,Corporate,First Class,AC,2022-06-10,6,4,2,2022,2,0,1,0,2,1,0,0,-1,1
68200.0,22,0.38,17050.0,Large,Village,Electronics,East,Punjab,Home Office,Standard Class,Coolers,2024-01-13,1,5,1,2024,0,2,1,0,4,2,3,2,-1,1
177750.0,45,0.21,44437.5,Small,Tier 1,Electronics,North,Maharashtra,Home Office,First Class,Fans,2024-08-12,8,0,3,2024,2,0,1,1,3,2,0,3,-1,1
144300.0,37,0.22,36075.0,Medium,Tier 2,Electronics,West,Karnataka,Corporate,First Class,Coolers,2021-08-19,8,3,3,2021,1,1,1,3,2,1,0,2,-1,1
149600.0,44,0.32,37400.0,Medium,Tier 1,Electronics,West,Gujarat,Corporate,Second Class,Coolers,2020-12-04,12,4,4,2020,1,0,1,3,1,1,2,2,-1,1
164250.0,45,0.27,41062.5,Small,Tier 1,Electronics,West,Gujarat,Corporate,Same Day,AC,2020-12-28,12,0,4,2020,2,0,1,3,1,1,1,0,-1,1
139750.0,43,0.35,34937.5,Large,Tier 1,Electronics,South,Maharashtra,Home Office,Second Class,Coolers,2021-01-22,1,4,1,2021,0,0,1,2,3,2,2,2,-1,1
123000.0,41,0.4,30750.0,Medium,Tier 1,Electronics,West,Karnataka,Consumer,Same Day,AC,2023-08-17,8,3,3,2023,1,0,1,3,2,0,1,0,-1,1
159750.0,45,0.29,39937.5,Large,Tier 1,Electronics,East,Delhi,Home Office,Same Day,Fans,2020-12-31,12,3,4,2020,0,0,1,0,0,2,1,3,-1,1
155800.0,41,0.24,38950.0,Small,Tier 2,Electronics,South,Punjab,Consumer,Standard Class,Coolers,2020-01-07,1,1,1,2020,2,1,1,2,4,0,3,2,-1,1
160800.0,48,0.33,40200.0,Medium,Tier 1,Electronics,North,Delhi,Home Office,First Class,Coolers,2020-10-13,10,1,4,2020,1,0,1,1,0,2,0,2,-1,1
81000.0,27,0.4,20250.0,Small,Village,Electronics,South,Delhi,Corporate,First Class,Fans,2023-11-02,11,3,4,2023,2,2,1,2,0,1,0,3,-1,1
105400.0,34,0.38,26350.0,Medium,Village,Electronics,East,Karnataka,Home Office,First Class,Fans,2021-10-09,10,5,4,2021,1,2,1,0,2,2,0,3,-1,1
79000.0,20,0.21,19750.0,Medium,Tier 1,Electronics,South,Maharashtra,Home Office,Standard Class,Fans,2023-10-11,10,2,4,2023,1,0,1,2,3,2,3,3,-1,1
59400.0,12,0.01,8910.0,Small,Tier 2,Electronics,North,Maharashtra,Home Office,Same Day,Coolers,2022-04-25,4,0,2,2022,2,1,1,1,3,2,1,2,-1,1
145200.0,44,0.34,36300.0,Small,Village,Electronics,West,Maharashtra,Consumer,First Class,AC,2023-03-28,3,1,1,2023,2,2,1,3,3,0,0,0,-1,1
100650.0,33,0.39,25162.5,Small,Tier 1,Electronics,West,Delhi,Home Office,Same Day,Fans,2024-08-14,8,2,3,2024,2,0,1,3,0,2,1,3,-1,1
137600.0,43,0.36,34400.0,Medium,Village,Electronics,South,Delhi,Home Office,Standard Class,Coolers,2024-08-11,8,6,3,2024,1,2,1,2,0,2,3,2,-1,1
177100.0,46,0.23,44275.0,Large,Tier 2,Electronics,South,Maharashtra,Home Office,First Class,Coolers,2024-11-22,11,4,4,2024,0,1,1,2,3,2,0,2,-1,1
134200.0,44,0.39,33550.0,Small,Tier 2,Electronics,South,Gujarat,Consumer,First Class,Coolers,2020-11-04,11,2,4,2020,2,1,1,2,1,0,0,2,-1,1
154050.0,39,0.21,38512.5,Small,Tier 1,Electronics,East,Delhi,Home Office,Standard Class,Fans,2020-11-18,11,2,4,2020,2,0,1,0,0,2,3,3,-1,1
156950.0,43,0.27,39237.5,Large,Village,Electronics,West,Maharashtra,Home Office,Standard Class,Fans,2023-10-18,10,2,4,2023,0,2,1,3,3,2,3,3,-1,1
87000.0,29,0.4,21750.0,Large,Tier 1,Electronics,East,Gujarat,Home Office,Standard Class,Fans,2020-08-02,8,6,3,2020,0,0,1,0,1,2,3,3,-1,1
159600.0,42,0.24,39900.0,Large,Tier 1,Electronics,South,Karnataka,Consumer,First Class,Fans,2022-03-27,3,6,1,2022,0,0,1,2,2,0,0,3,-1,1
159600.0,42,0.24,39900.0,Medium,Tier 1,Electronics,East,Delhi,Corporate,First Class,AC,2020-12-21,12,0,4,2020,1,0,1,0,0,1,0,0,-1,1
154050.0,39,0.21,38512.5,Medium,Tier 1,Electronics,South,Maharashtra,Corporate,Same Day,AC,2021-01-18,1,0,1,2021,1,0,1,2,3,1,1,0,-1,1
105400.0,34,0.38,26350.0,Large,Tier 1,Electronics,West,Maharashtra,Home Office,Same Day,Coolers,2022-01-14,1,4,1,2022,0,0,1,3,3,2,1,2,-1,1
132000.0,33,0.2,33000.0,Small,Tier 1,Electronics,East,Maharashtra,Corporate,Same Day,AC,2022-12-03,12,5,4,2022,2,0,1,0,3,1,1,0,-1,1
99200.0,32,0.38,24800.0,Medium,Tier 1,Electronics,South,Maharashtra,Home Office,Same Day,AC,2021-11-25,11,3,4,2021,1,0,1,2,3,2,1,0,-1,1
108000.0,27,0.2,27000.0,Medium,Tier 2,Electronics,South,Maharashtra,Consumer,First Class,Fans,2020-08-12,8,2,3,2020,1,1,1,2,3,0,0,3,-1,1
154800.0,43,0.28,38700.0,Large,Village,Electronics,South,Karnataka,Consumer,Second Class,Fans,2023-10-30,10,0,4,2023,0,2,1,2,2,0,2,3,-1,1
144000.0,36,0.2,36000.0,Large,Tier 1,Electronics,North,Delhi,Consumer,First Class,Coolers,2023-10-04,10,2,4,2023,0,0,1,1,0,0,0,2,-1,1
61000.0,20,0.39,15250.0,Medium,Tier 1,Electronics,North,Gujarat,Corporate,Second Class,Coolers,2024-12-24,12,1,4,2024,1,0,1,1,1,1,2,2,-1,1
93000.0,30,0.38,23250.0,Medium,Tier 1,Electronics,West,Delhi,Corporate,Second Class,Coolers,2023-10-17,10,1,4,2023,1,0,1,3,0,1,2,2,-1,1
116550.0,37,0.37,29137.5,Medium,Village,Electronics,North,Delhi,Consumer,Same Day,AC,2021-11-07,11,6,4,2021,1,2,1,1,0,0,1,0,-1,1
149500.0,46,0.35,37375.0,Medium,Village,Electronics,North,Gujarat,Consumer,Second Class,Coolers,2024-12-24,12,1,4,2024,1,2,1,1,1,0,2,2,-1,1
157850.0,41,0.23,39462.5,Small,Village,Electronics,North,Delhi,Corporate,Second Class,Coolers,2020-08-21,8,4,3,2020,2,2,1,1,0,1,2,2,-1,1
155800.0,41,0.24,38950.0,Medium,Tier 2,Electronics,East,Punjab,Home Office,Second Class,Coolers,2020-01-29,1,2,1,2020,1,1,1,0,4,2,2,2,-1,1
96000.0,32,0.4,24000.0,Medium,Tier 2,Electronics,West,Karnataka,Consumer,Second Class,Fans,2022-11-19,11,5,4,2022,1,1,1,3,2,0,2,3,-1,1
176000.0,44,0.2,44000.0,Large,Village,Electronics,South,Delhi,Home Office,Second Class,AC,2024-01-29,1,0,1,2024,0,2,1,2,0,2,2,0,-1,1
173900.0,47,0.26,43475.0,Small,Tier 1,Electronics,South,Gujarat,Corporate,Same Day,Coolers,2024-12-12,12,3,4,2024,2,0,1,2,1,1,1,2,-1,1
63700.0,13,0.02,9555.0,Large,Village,Electronics,South,Delhi,Home Office,Same Day,Coolers,2024-02-18,2,6,1,2024,0,2,1,2,0,2,1,2,-1,1
105400.0,34,0.38,26350.0,Small,Tier 1,Electronics,South,Delhi,Consumer,Second Class,Coolers,2022-10-30,10,6,4,2022,2,0,1,2,0,0,2,2,-1,1
167200.0,44,0.24,41800.0,Small,Tier 2,Electronics,East,Delhi,Corporate,Same Day,Coolers,2023-08-06,8,6,3,2023,2,1,1,0,0,1,1,2,-1,1
70400.0,22,0.36,17600.0,Small,Village,Electronics,South,Delhi,Home Office,Second Class,AC,2022-11-17,11,3,4,2022,2,2,1,2,0,2,2,0,-1,1
65000.0,13,0.0,9750.0,Medium,Tier 2,Electronics,South,Karnataka,Corporate,First Class,Fans,2024-05-09,5,3,2,2024,1,1,1,2,2,1,0,3,-1,1
130350.0,33,0.21,32587.5,Small,Tier 2,Electronics,North,Punjab,Consumer,First Class,AC,2024-03-22,3,4,1,2024,2,1,1,1,4,0,0,0,-1,1
165550.0,43,0.23,41387.5,Medium,Tier 1,Electronics,West,Delhi,Consumer,Same Day,Fans,2021-10-25,10,0,4,2021,1,0,1,3,0,0,1,3,-1,1
125050.0,41,0.39,31262.5,Small,Village,Electronics,East,Maharashtra,Consumer,Standard Class,AC,2020-03-21,3,5,1,2020,2,2,1,0,3,0,3,0,-1,1
165550.0,43,0.23,41387.5,Large,Tier 2,Electronics,West,Maharashtra,Consumer,Same Day,AC,2023-03-02,3,3,1,2023,0,1,1,3,3,0,1,0,-1,1
139750.0,43,0.35,34937.5,Large,Tier 2,Electronics,East,Punjab,Home Office,First Class,AC,2024-08-02,8,4,3,2024,0,1,1,0,4,2,0,0,-1,1
67000.0,20,0.33,16750.0,Large,Tier 2,Electronics,East,Delhi,Home Office,Same Day,AC,2024-11-13,11,2,4,2024,0,1,1,0,0,2,1,0,-1,1
64050.0,21,0.39,16012.5,Large,Tier 1,Electronics,North,Gujarat,Corporate,Same Day,Fans,2020-01-11,1,5,1,2020,0,0,1,1,1,1,1,3,-1,1
63050.0,13,0.03,9457.5,Small,Tier 2,Electronics,West,Maharashtra,Corporate,Second Class,Coolers,2024-04-04,4,3,2,2024,2,1,1,3,3,1,2,2,-1,1
153000.0,45,0.32,38250.0,Large,Village,Electronics,North,Gujarat,Home Office,Same Day,AC,2022-03-05,3,5,1,2022,0,2,1,1,1,2,1,0,-1,1
138250.0,35,0.21,34562.5,Small,Tier 1,Electronics,North,Karnataka,Home Office,Standard Class,AC,2024-01-11,1,3,1,2024,2,0,1,1,2,2,3,0,-1,1
161950.0,41,0.21,40487.5,Small,Tier 2,Electronics,North,Karnataka,Home Office,First Class,Fans,2020-10-06,10,1,4,2020,2,1,1,1,2,2,0,3,-1,1
77500.0,25,0.38,19375.0,Large,Tier 1,Electronics,North,Punjab,Home Office,Standard Class,AC,2022-12-11,12,6,4,2022,0,0,1,1,4,2,3,0,-1,1
86900.0,22,0.21,21725.0,Large,Tier 2,Electronics,East,Punjab,Corporate,Same Day,Coolers,2021-10-18,10,0,4,2021,0,1,1,0,4,1,1,2,-1,1
70150.0,23,0.39,17537.5,Large,Village,Electronics,East,Karnataka,Home Office,First Class,Fans,2021-03-30,3,1,1,2021,0,2,1,0,2,2,0,3,-1,1
151800.0,44,0.31,37950.0,Large,Village,Electronics,West,Karnataka,Home Office,First Class,AC,2021-08-30,8,0,3,2021,0,2,1,3,2,2,0,0,-1,1
79300.0,26,0.39,19825.0,Medium,Village,Electronics,South,Punjab,Corporate,Same Day,Coolers,2021-10-29,10,4,4,2021,1,2,1,2,4,1,1,2,-1,1
144300.0,37,0.22,36075.0,Large,Tier 1,Electronics,West,Karnataka,Home Office,Second Class,Fans,2021-10-16,10,5,4,2021,0,0,1,3,2,2,2,3,-1,1
72450.0,23,0.37,18112.5,Medium,Tier 2,Electronics,North,Gujarat,Consumer,Standard Class,Fans,2023-03-29,3,2,1,2023,1,1,1,1,1,0,3,3,-1,1
150100.0,38,0.21,37525.0,Medium,Village,Electronics,West,Gujarat,Home Office,Same Day,Coolers,2021-08-16,8,0,3,2021,1,2,1,3,1,2,1,2,-1,1
173250.0,45,0.23,43312.5,Small,Tier 1,Electronics,West,Gujarat,Home Office,Same Day,Fans,2023-08-26,8,5,3,2023,2,0,1,3,1,2,1,3,-1,1
62400.0,13,0.04,9360.0,Small,Tier 1,Electronics,West,Gujarat,Corporate,Same Day,Coolers,2021-05-22,5,5,2,2021,2,0,1,3,1,1,1,2,-1,1
140000.0,35,0.2,35000.0,Medium,Tier 1,Electronics,South,Karnataka,Consumer,Same Day,Coolers,2022-08-01,8,0,3,2022,1,0,1,2,2,0,1,2,-1,1
161700.0,42,0.23,40425.0,Small,Tier 2,Electronics,North,Punjab,Consumer,Same Day,Fans,2020-01-26,1,6,1,2020,2,1,1,1,4,0,1,3,-1,1
133300.0,43,0.38,33325.0,Small,Tier 2,Electronics,West,Maharashtra,Corporate,Same Day,AC,2023-12-23,12,5,4,2023,2,1,1,3,3,1,1,0,-1,1
153300.0,42,0.27,38325.0,Small,Tier 2,Electronics,North,Karnataka,Consumer,Same Day,AC,2023-08-16,8,2,3,2023,2,1,1,1,2,0,1,0,-1,1
151800.0,44,0.31,37950.0,Small,Tier 1,Electronics,East,Gujarat,Consumer,Same Day,Fans,2024-01-30,1,1,1,2024,2,0,1,0,1,0,1,3,-1,1
159800.0,47,0.32,39950.0,Large,Tier 1,Electronics,West,Delhi,Home Office,Standard Class,Fans,2021-11-10,11,2,4,2021,0,0,1,3,0,2,3,3,-1,1
91500.0,30,0.39,22875.0,Large,Village,Electronics,South,Punjab,Home Office,Same Day,Coolers,2024-01-14,1,6,1,2024,0,2,1,2,4,2,1,2,-1,1
144050.0,43,0.33,36012.5,Large,Village,Electronics,North,Karnataka,Corporate,Same Day,Fans,2021-08-24,8,1,3,2021,0,2,1,1,2,1,1,3,-1,1
147200.0,46,0.36,36800.0,Medium,Village,Electronics,North,Karnataka,Home Office,Standard Class,AC,2020-01-03,1,4,1,2020,1,2,1,1,2,2,3,0,-1,1
164500.0,47,0.3,41125.0,Medium,Village,Electronics,North,Gujarat,Consumer,Same Day,Fans,2024-12-15,12,6,4,2024,1,2,1,1,1,0,1,3,-1,1
131150.0,43,0.39,32787.5,Small,Tier 1,Electronics,North,Punjab,Home Office,Standard Class,AC,2021-01-20,1,2,1,2021,2,0,1,1,4,2,3,0,-1,1
72200.0,19,0.24,18050.0,Medium,Tier 2,Electronics,North,Maharashtra,Home Office,Same Day,Coolers,2023-08-30,8,2,3,2023,1,1,1,1,3,2,1,2,-1,1
168000.0,42,0.2,42000.0,Large,Tier 1,Electronics,North,Punjab,Corporate,Second Class,Fans,2020-11-01,11,6,4,2020,0,0,1,1,4,1,2,3,-1,1
78000.0,20,0.22,19500.0,Small,Tier 2,Electronics,West,Karnataka,Corporate,Same Day,Fans,2020-03-31,3,1,1,2020,2,1,1,3,2,1,1,3,-1,1
120000.0,30,0.2,30000.0,Large,Tier 1,Electronics,North,Delhi,Corporate,Standard Class,Coolers,2024-12-01,12,6,4,2024,0,0,1,1,0,1,3,2,-1,1
96000.0,32,0.4,24000.0,Large,Village,Electronics,South,Maharashtra,Corporate,Same Day,Fans,2021-11-05,11,4,4,2021,0,2,1,2,3,1,1,3,-1,1
